t,MV,PV,DV
3.430000000000000000e+02,4.577536499525769642e+01,4.957999999999999829e+01,5.000000000000000000e+01
3.440000000000000000e+02,4.584634647828232090e+01,4.957999999999999829e+01,5.000000000000000000e+01
3.450000000000000000e+02,4.590748868849478015e+01,4.957999999999999829e+01,5.000000000000000000e+01
3.460000000000000000e+02,4.548292302621751304e+01,4.960999999999999943e+01,5.000000000000000000e+01
3.470000000000000000e+02,4.506724407618535366e+01,4.964000000000000057e+01,5.000000000000000000e+01
3.480000000000000000e+02,4.354064781767953463e+01,4.974000000000000199e+01,5.000000000000000000e+01
3.490000000000000000e+02,4.252891325546503509e+01,4.981000000000000227e+01,5.000000000000000000e+01
3.500000000000000000e+02,4.216522716002847204e+01,4.984000000000000341e+01,5.000000000000000000e+01
3.510000000000000000e+02,4.226697092610744733e+01,4.984000000000000341e+01,5.000000000000000000e+01
3.520000000000000000e+02,4.138728674187635193e+01,4.989999999999999858e+01,5.000000000000000000e+01
3.530000000000000000e+02,4.147526199291559124e+01,4.989999999999999858e+01,5.000000000000000000e+01
3.540000000000000000e+02,4.154135839416520071e+01,4.989999999999999858e+01,5.000000000000000000e+01
3.550000000000000000e+02,4.159158972614561378e+01,4.989999999999999858e+01,5.000000000000000000e+01
3.560000000000000000e+02,4.163031677772116268e+01,4.989999999999999858e+01,5.000000000000000000e+01
3.570000000000000000e+02,4.118212860536730346e+01,4.992999999999999972e+01,5.000000000000000000e+01
3.580000000000000000e+02,4.217767093755048791e+01,4.986999999999999744e+01,5.000000000000000000e+01
3.590000000000000000e+02,4.010518761850231328e+01,5.000000000000000000e+01,5.000000000000000000e+01
3.600000000000000000e+02,3.761768644729845334e+01,5.015999999999999659e+01,5.000000000000000000e+01
3.610000000000000000e+02,3.726115490254473883e+01,5.018999999999999773e+01,5.000000000000000000e+01
3.620000000000000000e+02,3.736002732033733054e+01,5.018999999999999773e+01,5.000000000000000000e+01
3.630000000000000000e+02,3.742734786889498366e+01,5.018999999999999773e+01,5.000000000000000000e+01
3.640000000000000000e+02,3.699321603144537818e+01,5.021999999999999886e+01,5.000000000000000000e+01
3.650000000000000000e+02,3.703512713885048413e+01,5.021999999999999886e+01,5.000000000000000000e+01
3.660000000000000000e+02,3.706045237784414326e+01,5.021999999999999886e+01,5.000000000000000000e+01
3.670000000000000000e+02,3.707375066140973274e+01,5.021999999999999886e+01,5.000000000000000000e+01
3.680000000000000000e+02,3.707832780639636638e+01,5.021999999999999886e+01,5.000000000000000000e+01
3.690000000000000000e+02,3.707658096867862696e+01,5.021999999999999886e+01,5.000000000000000000e+01
3.700000000000000000e+02,3.595357785145714047e+01,5.028999999999999915e+01,5.000000000000000000e+01
3.710000000000000000e+02,3.501958137638396806e+01,5.035000000000000142e+01,5.000000000000000000e+01
3.720000000000000000e+02,3.713162773335702127e+01,5.021999999999999886e+01,5.000000000000000000e+01
3.730000000000000000e+02,3.597369109352724337e+01,5.028999999999999915e+01,5.000000000000000000e+01
3.740000000000000000e+02,3.597150936732202808e+01,5.028999999999999915e+01,5.000000000000000000e+01
3.750000000000000000e+02,3.596324958175670616e+01,5.028999999999999915e+01,5.000000000000000000e+01
3.760000000000000000e+02,3.547200930254132345e+01,5.032000000000000028e+01,5.000000000000000000e+01
3.770000000000000000e+02,3.387496289423967966e+01,5.042000000000000171e+01,5.000000000000000000e+01
3.780000000000000000e+02,3.295600883020256333e+01,5.047999999999999687e+01,5.000000000000000000e+01
3.790000000000000000e+02,3.188548216551398440e+01,5.054999999999999716e+01,5.000000000000000000e+01
3.800000000000000000e+02,3.194069732657935035e+01,5.054999999999999716e+01,5.000000000000000000e+01
3.810000000000000000e+02,3.196807095704969370e+01,5.054999999999999716e+01,5.000000000000000000e+01
3.820000000000000000e+02,3.357049943045246465e+01,5.045000000000000284e+01,5.000000000000000000e+01
3.830000000000000000e+02,3.303760368985825835e+01,5.047999999999999687e+01,5.000000000000000000e+01
3.840000000000000000e+02,3.348048401289112519e+01,5.045000000000000284e+01,5.000000000000000000e+01
3.850000000000000000e+02,3.390806191987557128e+01,5.042000000000000171e+01,5.000000000000000000e+01
3.860000000000000000e+02,3.384666125176472917e+01,5.042000000000000171e+01,5.000000000000000000e+01
3.870000000000000000e+02,3.538771005066452346e+01,5.032000000000000028e+01,5.000000000000000000e+01
3.880000000000000000e+02,3.369662882020600136e+01,5.042000000000000171e+01,5.000000000000000000e+01
3.890000000000000000e+02,3.366663322053125995e+01,5.042000000000000171e+01,5.000000000000000000e+01
3.900000000000000000e+02,3.363521121429005234e+01,5.042000000000000171e+01,5.000000000000000000e+01
3.910000000000000000e+02,3.519799852100594251e+01,5.032000000000000028e+01,5.000000000000000000e+01
3.920000000000000000e+02,3.352268059326337379e+01,5.042000000000000171e+01,5.000000000000000000e+01
3.930000000000000000e+02,3.557793222082835172e+01,5.028999999999999915e+01,5.000000000000000000e+01
3.940000000000000000e+02,3.453672436123186174e+01,5.035000000000000142e+01,5.000000000000000000e+01
